index	syllables	pieces	method	preview
362	119	1	STAGE2_MANUAL	བསོད་ནམས་ལྡན་པས་མི་ཡི་གང་བསམ་འགྲུབ །ཅེས་གསུངས་པ་ལྟར་མཎྜལ་ལ་བ
371	106	1	STAGE2_MANUAL	དང་པོ་ཕྱག་འཚལ་ཞིང་གསོལ་བ་འདེབས་པ་ནི། སངས་རྒྱས་ཆོས་དང་དགེ་འདུ
372	132	1	STAGE2_MANUAL	དཀར་ཕྱོགས་ལ་དགའ་བའི་དམ་པའི་ཆོས་སྐྱོང་བའི་སྲུང་མ་རྣམས་དང་། ནོ
373	215	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། བཅས་པ་མཆོད་པ་འབུལ་བས་
376	61	1	STAGE2_MANUAL	གང་ལྟར་སྒོམ་ཡང་ཐོག་མར་བདག་གི་ཕུང་པོ་དང་གནས་ཁང་སོགས་ཀྱི་དངོས་
378	124	1	STAGE2_MANUAL	དང་པོ་ང་རྒྱལ་བརྟན་པ་ཞེས་རང་ལྷ་གང་བསྒོམས་ཀྱང་རང་ཉིད་ལྷ་དེ་དངོ
379	63	1	STAGE2_MANUAL	ལྷ་སྐུ་ཞལ་ཕྱག་རྣམས་མ་གསལ་ཡང་མོས་པས་བསྒོམ་ཀྱང་རུང་། ལྷ་སྐུ་བས
382	63	1	STAGE2_MANUAL	མདུན་གྱི་ནམ་མཁར་སྤྱན་དྲངས་གྱུར།། ཞེས་གཟུང་འཛིན་གྱི་ཆོས་རྣམས་
383	254	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཞལ་གཅིག་ཕྱག་གཉིས་ཞལ་མ
386	148	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
389	95	1	STAGE2_MANUAL	པདྨ་ཀ་མ་ལ་སྟཱཾ། བདག་དང་འགྲོ་བ་སེམས་ཅན་རྣམས་ལ་ཐུགས་བརྩེ་བ་ཆེན
392	196	1	STAGE2_MANUAL	འཕགས་མ་སྒྲོལ་མ་འཁོར་བཅས་མཆོདཨོཾ་ཨཱརྱ་ཏཱ་རེ་ས་པ་རི་ཝཱ་ར་བཛྲ་ཨ
396	230	1	STAGE2_MANUAL	ཨོཾ་སརྦ་ཐཱ་ག་ཏ་རཏྣ་མཎྜལ་པཱུ་ཛ་ཧོ། ཞེས་བརྗོད་དོན་ནི། ཨོཾ་ཨཱཿཧ
397	51	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། དྲན་བཞིན་སྒྲོལ་བསྟོད་
399	118	1	STAGE2_MANUAL	དེ་ནས་གཙོ་བོ་རྗེ་བཙུན་སྒྲོལ་མས་ཕྱག་གཡས་མཆོག་སྦྱིན་གྱི་ཕྱག་རྒ
401	205	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
404	177	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཞེས་གཏོར་མ་མི་དམིགས་པ
406	62	1	STAGE2_MANUAL	དངོས་གྲུབ་མ་ལུས་སྩལ་དུ་གསོལ།། ཞེས་ཡར་ཚོགས་ཞིང་ལ་མཆོད་པ་དང་མར
407	88	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
409	77	1	STAGE2_MANUAL	ཅེས་སྣང་བ་མཐའ་ཡས་ཏེ་སངས་རྒྱས་འོད་དཔག་མེད་གསུང་པདྨའི་རིགས་འཇི
412	68	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། གྱི་གྲངས་དང་སྙེད་པའམ་
414	97	1	STAGE2_MANUAL	གེགས་མེད་འགྲུབ་པར་བྱིན་གྱིས་རློབས།། རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་
416	41	1	STAGE2_MANUAL	ཅེས་ཕན་བདེ་མ་ལུས་པའི་འབྱུང་གནས་ཀུན་མཁྱེན་རྒྱལ་བའི་བསྟན་པ་རིན
417	154	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
419	109	1	STAGE2_MANUAL	འཇིག་རྟེན་གྱི་ཁམས་འདིར་ནད་རླུང་ཁྲིས་བད་ཀན་སོགས་ནད་ཀྱི་རིགས་ས
422	114	1	STAGE2_MANUAL	དང་པོ་ཚེ་འདིའི་འཇིགས་པ་བཅུ་དྲུག་ནི། མེ། ཆུ། སེང་གེ། གླང་ཆེན།
425	170	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས ད
427	96	1	STAGE2_MANUAL	ཞེས་དུས་འདི་ནས་བཟུང་སྟེ་ཇི་སྲིད་བྱང་ཆུབ་སྙིང་པོའི་གོ་འཕང་མ་ཐ
430	117	1	STAGE2_MANUAL	མདུན་དུ་བསྐྱེད་པའི་ལྷ་རྗེ་བཙུན་སྒྲོལ་མ་འཁོར་དང་བཅས་པ་འོད་དུ་
433	76	1	STAGE2_MANUAL	ནོར་བུ་འཛིན་པའི་སྔགས་སུ་བརྗོད །ཅེས་པ་ལྟར ཨོཾ་ཞེས་བརྗོད་པ། མཆ
436	83	1	STAGE2_MANUAL	སྡུག་བསྔལ་ཐམས་ཅད་འཇོམས་པའི་མཆོག །ཅེས་སྡིག་པ་དང་སྒྲིབ་པ་ཐམས་ཅ
438	171	1	STAGE2_MANUAL	སྒྲོལ་མའི་ཐུགས་ཀར་མེ་ཏོག་ཨུཏྤལ་འདབ་མ་བརྒྱད་པའི་སྟེང་སྲོག་སྔག
441	92	1	STAGE2_MANUAL	མཆོད་པའི་རྫས་མ་རྙེད་པ་དང་། གཞན་ཡང་རྫས་དང་དམིགས་པ་ཆོ་ག །སྔགས་
443	78	1	STAGE2_MANUAL	འཕགས་མ་སྒྲོལ་མ་འཁོར་དང་བཅས་པ་ཁྱེད་རྣམས་ཀྱིས་བདག་ཅག་རྣམས་ཚོགས
444	105	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
446	125	1	STAGE2_MANUAL	དེ་ཡི་ས་ལ་འགོད་པར་ཤོག། དགེ་བ་འདིས་མཚོན་པའི་བདག་གཞན་དུས་གསུམ་
447	112	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། བཞིན་གྱི་ནོར་བུ་དང་དག
448	105	1	STAGE2_MANUAL	དེ་ཡང་ཨྱོན་ཆེན་པོས ལྟ་བ་ལུང་རིགས་དང་འབྲེལ། སྒོམ་པ་ཉམས་མྱོང་ད
450	46	1	STAGE2_MANUAL	གཅིག་ཀྱང་མི་འགྲུབ་ཨ་ཐང་ཆད་པའི་རྒྱུ །ཞེས་པ་ལྟར་སྐབས་འདིར་རྗེ་
452	181	1	STAGE2_MANUAL	མཎྜལ་བཞི་ཆོག་འགྲེལ་པ་ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། 
454	241	1	STAGE2_MANUAL	སྐུ་གསུམ་གསོལ་འདེབས།།ཨེ་མ་ཧོ༔ སྤྲོས་བྲལ་ཆོས་ཀྱི་དབྱིངས་ཀྱི་ཞ
455	197	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཆེན་ཐོད་ཕྲེང་རྩལ་ལ་གས
462	94	1	STAGE2_MANUAL	དང་པོ་ནི། རྗེ་བཙུན་སྒྲོལ་མའི་སྐུ་བརྙན་བྲིས་འབུར་སོགས་དཀོན་མཆ
464	43	1	STAGE2_MANUAL	ཚོགས་བསགས་ནི། རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་དང་།།སོགས་ནས འདྲེན་པའི
466	55	1	STAGE2_MANUAL	ཨོཾ་བཛྲ་ཨཧཱུཾ་ནས། ཤཔྟ་ཨཱཿཧཱུཾ། ཨོཾ་བཛྲ་སྤ་ར་ཎ་ཁཾ། དེ་ནས་ཐོག་
469	224	1	STAGE2_MANUAL	པདྨ་ཀ་མ་ལཱ་ཡ་སྟཱཾ། ཇི་སྙེད་སུ་དག་སོགས་ཡན་ལག་བདུན་པ་དང་། ཨོཾ་
470	77	1	STAGE2_MANUAL	ཟབ་ཏིག་སྒྲོལ་མའི་ཆོ་ག་ཚོགས་གཉིས་སྙིང་པོ། དྲན་རྫོགས་སུ༔ རྗེ་བ
472	109	1	STAGE2_MANUAL	པདྨ་ཀ་མ་ལཱ་ཡ་སྟཱཾ། ཨྃ་དངོས་འབྱོར་ཡིད་ལས་བྱུང་བ་ཡི༔ ཀུན་ཏུ་བཟ
473	48	1	STAGE2_MANUAL	ཕྱག་འཚལ་སྒྲོལ་མ་སོགས་ནས ཕྱག་འཚལ་བ་ནི་ཤུ་རྩ་གཅིག །བར་ཚར་གཉིས་
474	73	1	STAGE2_MANUAL	ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། འཇིགས་པ་ཀུན་ལས་དབུགས་
476	126	1	STAGE2_MANUAL	ཟག་མེད་ཡེ་ཤེས་བདུད་རྩིར་གྱུར།།ཨོཾ་ཨཱཿཧཱུྃ་ལན་གསུམ ཨོཾ་ཨརྱ་ཏཱ
485	149	1	STAGE2_MANUAL	ཅེས་འདོད་པའི་དོན་ལ་གསོལ་ཁྱད་པར་དུ་བཏབ་ཅིང་ཐུགས་དམ་བསྐུལ་བས། 
487	127	1	STAGE2_MANUAL	གཉིས་པ་རྒྱུན་ཁྱེར་དུ་བྱ་བའི་ཚེ། འཕགས་མའི་རྟེན་འཛོམས་ན་ལེགས མ
495	43	1	STAGE2_MANUAL	ཐོག་མ་མེད་ནས་ད་ལྟའི་བར།།མི་དགེ་བཅུ་དང་མཚམས་མེད་ལྔ །སེམས་ནི་ཉ
515	22	2	citation-split	ཕྱག་འཚལ་བསྐལ་པའི་མཐའ་མའི་མེ་ལྟར།
འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས
530	15	2	citation-split	སྡིག་པ་ཐམས་ཅད་རབ་ཏུ་ཞི་བ།
ངན་འགྲོ་ཐམས་ཅད་འཇོམས་པ་ཉིད་དོ། །
535	15	2	citation-split	ནོར་འདོད་པས་ནི་ནོར་རྣམས་ཉིད་འཐོབ།
འདོད་པ་ཐམས་ཅད་ཐོབ་པར་འགྱུར
552	24	2	citation-split	གཟུགས་བཟང་རིན་ཆེན་རྒྱན་གྱིས་སྤྲས།
མཛེས་པའི་དར་གྱིས་སྨད་གཡོགས
563	25	2	citation-split	སྲུང་བྱེད་རྨོངས་བྱེད་ཞི་བ་མོ།
ཞུ་མ་དགེ་མ་སུ་སྒྲོལ་མ། །
ཚངས་ར
565	25	2	citation-split	དེད་དཔོན་ཆེན་མོ་སྙིང་རྗེས་འཇུག།
ཉམས་ལ་ལམ་ནི་རབ་སྟོན་མ། །
མཆོ
587	88	1	STAGE2_MANUAL	སྤར་བྱང་།།ན་མོ་བུདྡྷ་བཛྲ་དྷ་ར་ཡེ། ཟག་བྲལ་རང་བཞིན་འདུས་མ་བྱས་
630	44	1	STAGE2_MANUAL	སྐྱབས་གནས་དམ་པས་དགེ་ལེགས་སྩོལ །གང་ཞིག་སྔོན་ཚེ་འཕགས་མཆོག་ཀུན་
631	252	1	STAGE2_MANUAL	འགྲོ་ཀུན་བདེ་བའི་ལམ་བཟང་མཐོང་བའི་མིག་ཏུ་འགྱུར་བར་ཤོག །ཕྱོགས་
