index	kind	syllables	preview
184	prose	77	ཕྱག་འཚལ་བ་ཉི་ཤུ་རྩ་གཅིག་ནི། དང་པོ་ལོ་རྒྱུས་ཀྱི་སྒོ་ནས་ཕྱག་འཚལ་བ་གཅིག སྐུའི་རྣམ་པ
185	prose	51	གསུམ་པ་ཕན་ཡོན་བསྟན་པའི་སྒོ་ནས་མཇུག་བསྡུ་བ་ལའང་རྣམ་པ་བཞི་སྟེ། བསམ་པ་བསྟན་པ་དང་། ད
186	prose	8	བློ་ལྡན་གང་གིས་རབ་ཏུ་བརྗོད་པས། །
187	prose	47	ཞེས་པ་སྟེ།ལྷ་མོ་དེ་ལ་གུས་པ་ཡང་དག་པར་ལྡན་པའི་གང་ཟག་བློ་གྲོས་དང་ལྡན་པ་གང་ཞིག་གིས་ཕ
188	prose	8	དྲན་པས་མི་འཇིགས་ཐམས་ཅད་རབ་སྟེར། །
189	prose	117	ཞེས་པ་སྟེ། རྗེ་བཙུན་མ་ཁྲོས་པའི་ཚུལ་དུ་བཞུགས་པ་དེ་ཉིད་ལ་སྲོད་ཀྱི་དུས་སུ་གསོལ་བ་བཏ
190	prose	99	ཞེས་སྡིག་པ་མི་དགེ་བ་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་མཛད་པ་དང་། འབྲས་བུའི་དབང་དུ་ན། ངན་འགྲོ་ཐམ
191	prose	133	ཞེས་པ་སྟེ།ཕྱོགས་བཅུའི་འཇིག་རྟེན་གྱི་ཁམས་ན་རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། རྗེ་བ
192	prose	121	ཞེས་གང་ཟག་གང་ཡིན་པ་དེའི་དུས་ནི། སངས་རྒྱས་ཀྱི་གོ་འཕང་སྒྲུབ་པའི་སྐབས་སུ་བར་དུ་གཅོད
193	prose	50	ཞེས་སེམས་ཅན་གཞན་ཡང་འགྲོ་བ་དང་རྒྱུ་བའི་དུག་གི་རིགས་སུ་གྱུར་པ་སྦྲུལ་དང་། གཞན་ཡང་མཆ
194	prose	47	ཞེས་དེ་བཞིན་དུ་ཟོས་པ་དང་འཐུང་བའི་རིགས་སུ་གྱུར་པའི་སེམས་ཅན་ཐམས་ཅད་སྡུག་བསྔལ་བཟོད་
195	prose	39	ཅེས་རྗེ་བཙུན་མའི་བྱིན་རླབས་དྲན་པ་ཙམ་གྱིས་རབ་ཏུ་བདེ་བ་ཁྱད་པར་ཅན་ཐོབ་སྟེ། སྡུག་བསྔ
196	prose	8	སྡུག་བསྔལ་ཚོགས་ནི་རྣམ་པར་སྤང་སྟེ། །
197	prose	58	ཞེས་གནོད་པའི་ཚོགས་སུ་གྱུར་པའི་གདོན་དང་། འབྱུང་བ་འཁྲུགས་པའི་རིམས་ནད། དུག་གི་རིགས་
198	prose	62	ཞེས་རང་གིས་ཕྱག་འཚལ་ཉེར་གཅིག་གི་སྒོ་ནས་རྗེ་བཙུན་མ་ལ་གསོལ་བ་བཏབ་པ་ཙམ་གྱིས་རང་དོན་ཙ
199	prose	9	བུ་འདོད་པས་ནི་བུ་འཐོབ་འགྱུར་ཞིང་། །
200	prose	15	ནོར་འདོད་པས་ནི་ནོར་རྣམས་ཉིད་འཐོབ། འདོད་པ་ཐམས་ཅད་འཐོབ་པར་འགྱུར་ཏེ། །
201	prose	8	བགེགས་རྣམས་མེད་ཅིང་སོ་སོར་འཇོམས་གྱུར། །
202	prose	358	ཞེས་པ་སྟེ།གྲངས་གཉིས་གསུམ་བདུན་དུ་རྗེ་བཙུན་མ་ལ་མངོན་པར་དད་པའི་སྒོ་ནས་བརྗོད་ན། བརྗ
